hisse,fark,adet2,tks2,kurum,donem,yukleme
ONRYT,11979,44841,19730000,BULLS,2026_03,2026-04-18 13:53
TGSAS,11779,764872,12348294,BULLS,2026_03,2026-04-18 13:53
EDALOV,11758,11758,1333226,BULLS,2026_03,2026-04-18 13:53
INTEM,11505,18115,9428747,BULLS,2026_03,2026-04-18 13:53
EUYO,11341,333494,19932875,BULLS,2026_03,2026-04-18 13:53
ERBOS,11230,16765,15899843,BULLS,2026_03,2026-04-18 13:53
BAGFS,11205,2258808,100042745,BULLS,2026_03,2026-04-18 13:53
ZGOLDF,11176,2328,152040000,BULLS,2026_03,2026-04-18 13:53
GIPTA,11175,324673,51617863,BULLS,2026_03,2026-04-18 13:53
GLRMK,11030,57210,58116000,BULLS,2026_03,2026-04-18 13:53
KIMMR,10629,59813,75000000,BULLS,2026_03,2026-04-18 13:53
ARTMS,10065,91482,28399999,BULLS,2026_03,2026-04-18 13:53
PBAZMV,10000,10000,3574037,BULLS,2026_03,2026-04-18 13:53
ARMGD,9949,16254,54996000,BULLS,2026_03,2026-04-18 13:53
ALKA,9358,725372,330750000,BULLS,2026_03,2026-04-18 13:53
PPITOV,9035,9035,4965812,BULLS,2026_03,2026-04-18 13:53
BALAT,8443,498122,13588195,BULLS,2026_03,2026-04-18 13:53
SEGYO,8410,315828,203351321,BULLS,2026_03,2026-04-18 13:53
KORDS,7698,63853,65421451,BULLS,2026_03,2026-04-18 13:53
KUVVA,7667,9126,24204585,BULLS,2026_03,2026-04-18 13:53
OTTO,7639,12512,5824438,BULLS,2026_03,2026-04-18 13:53
PRKME,7635,48770,53038641,BULLS,2026_03,2026-04-18 13:53
YIGIT,7614,74865,74999974,BULLS,2026_03,2026-04-18 13:53
PAGYO,7505,108617,57781202,BULLS,2026_03,2026-04-18 13:53
KUTPO,7305,20548,10524430,BULLS,2026_03,2026-04-18 13:53
KRSTL,7113,44442,183664642,BULLS,2026_03,2026-04-18 13:53
LILAK,7002,278513,260252705,BULLS,2026_03,2026-04-18 13:53
HKTM,6901,136872,72747495,BULLS,2026_03,2026-04-18 13:53
AYES,6817,174856,87622392,BULLS,2026_03,2026-04-18 13:53
ANELE,6709,51508,151405542,BULLS,2026_03,2026-04-18 13:53
GOZDE,6698,471281,384991447,BULLS,2026_03,2026-04-18 13:53
GATEG,6601,59665,10570341,BULLS,2026_03,2026-04-18 13:53
VBTYZ,6416,71691,56205000,BULLS,2026_03,2026-04-18 13:53
SAMAT,6400,114744,103183797,BULLS,2026_03,2026-04-18 13:53
OTKAR,6048,20803,33417145,BULLS,2026_03,2026-04-18 13:53
RYSAS,6000,581264,1504020937,BULLS,2026_03,2026-04-18 13:53
IZINV,5513,96205,13540386,BULLS,2026_03,2026-04-18 13:53
MACKO,5301,13782,41500000,BULLS,2026_03,2026-04-18 13:53
ACSEL,5164,11753,8589113,BULLS,2026_03,2026-04-18 13:53
SNPAM,5002,85017,19679871,BULLS,2026_03,2026-04-18 13:53
ISFIN,4907,68886,310154523,BULLS,2026_03,2026-04-18 13:53
YATAS,4901,24526,94866488,BULLS,2026_03,2026-04-18 13:53
EUKYO,4895,17717,19899963,BULLS,2026_03,2026-04-18 13:53
YBTAS,4879,119415,31617148,BULLS,2026_03,2026-04-18 13:53
EDIP,4730,24283,36468204,BULLS,2026_03,2026-04-18 13:53
ARENA,4527,50253,66996461,BULLS,2026_03,2026-04-18 13:53
RODRG,4386,11368,16822352,BULLS,2026_03,2026-04-18 13:53
CCOLA,4379,28545,820001147,BULLS,2026_03,2026-04-18 13:53
EBEBK,4270,8149,40534692,BULLS,2026_03,2026-04-18 13:53
MPARK,4144,8720,80869110,BULLS,2026_03,2026-04-18 13:53
MEGAP,4021,126668,234498757,BULLS,2026_03,2026-04-18 13:53
CATES,3845,8365,33050000,BULLS,2026_03,2026-04-18 13:53
DGATE,3605,40018,15227271,BULLS,2026_03,2026-04-18 13:53
INGRM,3560,10372,14969536,BULLS,2026_03,2026-04-18 13:53
SMRVA,3485,22038,28000000,BULLS,2026_03,2026-04-18 13:53
ATATP,3025,104670,18809999,BULLS,2026_03,2026-04-18 13:53
ATSYH,2883,15660,7998869,BULLS,2026_03,2026-04-18 13:53
TMPOL,2819,86633,11039990,BULLS,2026_03,2026-04-18 13:53
ANRDOV,2496,2496,4500000,BULLS,2026_03,2026-04-18 13:53
FLAP,2488,24378,93599985,BULLS,2026_03,2026-04-18 13:53
RGYAS,2465,6668,105523000,BULLS,2026_03,2026-04-18 13:53
BANVT,2407,4740,36961044,BULLS,2026_03,2026-04-18 13:53
DGNMO,2005,166636,327634635,BULLS,2026_03,2026-04-18 13:53
OYAYO,1988,21027,19999941,BULLS,2026_03,2026-04-18 13:53
GOLTS,1876,5267,12422783,BULLS,2026_03,2026-04-18 13:53
MEPET,1861,116522,73940585,BULLS,2026_03,2026-04-18 13:53
AYCES,1805,7895,1895369,BULLS,2026_03,2026-04-18 13:53
PPIEPV,1800,1800,4742599,BULLS,2026_03,2026-04-18 13:53
ATAGY,1770,58900,45670114,BULLS,2026_03,2026-04-18 13:53
VANGD,1752,36329,24374995,BULLS,2026_03,2026-04-18 13:53
MTRKS,1694,33011,43633165,BULLS,2026_03,2026-04-18 13:53
KLSER,1683,73229,109457654,BULLS,2026_03,2026-04-18 13:53
PARSN,1573,25922,34033246,BULLS,2026_03,2026-04-18 13:53
RYGYO,1564,1146472,770588057,BULLS,2026_03,2026-04-18 13:53
ODINE,1550,3999,52810834,BULLS,2026_03,2026-04-18 13:53
ATEKS,1506,3341,5441598,BULLS,2026_03,2026-04-18 13:53
KRVGD,1500,50994,596159766,BULLS,2026_03,2026-04-18 13:53
RAYSG,1450,16491,51947024,BULLS,2026_03,2026-04-18 13:53
FMIZP,1271,2655,3497641,BULLS,2026_03,2026-04-18 13:53
AYEN,1177,7251,55531320,BULLS,2026_03,2026-04-18 13:53
VAKFN,1126,1507248,2064378140,BULLS,2026_03,2026-04-18 13:53
PKART,1085,5378,11048497,BULLS,2026_03,2026-04-18 13:53
UASAXV,1000,2000,1910781,BULLS,2026_03,2026-04-18 13:53
SANKO,973,61776,37499197,BULLS,2026_03,2026-04-18 13:53
EGSER,904,152971,545751057,BULLS,2026_03,2026-04-18 13:53
KENT,895,1422,1786507,BULLS,2026_03,2026-04-18 13:53
DEVA,811,47628,199971824,BULLS,2026_03,2026-04-18 13:53
FORTE,771,44483,27999999,BULLS,2026_03,2026-04-18 13:53
TLMAN,620,10559,10300000,BULLS,2026_03,2026-04-18 13:53
TRENJ,617,37299,98018735,BULLS,2026_03,2026-04-18 13:53
BRYAT,600,9209,10264685,BULLS,2026_03,2026-04-18 13:53
DITAS,593,4374,83407810,BULLS,2026_03,2026-04-18 13:53
TTRAK,552,18030,24967158,BULLS,2026_03,2026-04-18 13:53
KRPLS,542,99435,78486163,BULLS,2026_03,2026-04-18 13:53
HTTBT,540,19126,82805422,BULLS,2026_03,2026-04-18 13:53
CLEBI,490,1579,5490178,BULLS,2026_03,2026-04-18 13:53
AKYHO,370,4360298,223895870,BULLS,2026_03,2026-04-18 13:53
AVGYO,340,2801,111590302,BULLS,2026_03,2026-04-18 13:53
SONME,313,4563,4349319,BULLS,2026_03,2026-04-18 13:53
PSDTC,294,7936,6599991,BULLS,2026_03,2026-04-18 13:53
TBORG,278,38014,59392160,BULLS,2026_03,2026-04-18 13:53
GMSTRF,226,18619,75300000,BULLS,2026_03,2026-04-18 13:53
ANHYT,224,4278,88457041,BULLS,2026_03,2026-04-18 13:53
ULUSE,192,4365,24000000,BULLS,2026_03,2026-04-18 13:53
MAALT,176,5075,4763850,BULLS,2026_03,2026-04-18 13:53
SELEC,153,10864,124262097,BULLS,2026_03,2026-04-18 13:53
ANIJWV,125,125,7964886,BULLS,2026_03,2026-04-18 13:53
ISBIR,106,7006,14545542,BULLS,2026_03,2026-04-18 13:53
PBSYMV,100,100,15200000,BULLS,2026_03,2026-04-18 13:53
COSMO,90,3294,6494091,BULLS,2026_03,2026-04-18 13:53
LUKSK,69,1073,27257202,BULLS,2026_03,2026-04-18 13:53
KONYA,56,1423,1646416,BULLS,2026_03,2026-04-18 13:53
YONGA,52,5733,7198435,BULLS,2026_03,2026-04-18 13:53
CEOEM,50,60773,22209658,BULLS,2026_03,2026-04-18 13:53
DIRIT,45,16049,10150123,BULLS,2026_03,2026-04-18 13:53
CMBTN,39,1694,1023000,BULLS,2026_03,2026-04-18 13:53
PAMEL,38,13084,21533681,BULLS,2026_03,2026-04-18 13:53
QNBTR,32,197,2571745911,BULLS,2026_03,2026-04-18 13:53
GRNYO,25,8551,37386059,BULLS,2026_03,2026-04-18 13:53
POLTK,17,226,1125000,BULLS,2026_03,2026-04-18 13:53
ORMA,4,5918,3663265,BULLS,2026_03,2026-04-18 13:53
EMNIS,3,5494,3429235,BULLS,2026_03,2026-04-18 13:53
BISKNV,1,30009,1547161,BULLS,2026_03,2026-04-18 13:53
ALCAR,1,1323,1721735,BULLS,2026_03,2026-04-18 13:53
QNBFK,0,61628,843137646,BULLS,2026_03,2026-04-18 13:53
DMISH,0,146669,41526838,BULLS,2026_03,2026-04-18 13:53
TUMTK,0,8868,76370187,BULLS,2026_03,2026-04-18 13:53
ENPRA,0,2683,374258700,BULLS,2026_03,2026-04-18 13:53
MENBA,0,28830,3496852,BULLS,2026_03,2026-04-18 13:53
RANLO,0,65918,19850386,BULLS,2026_03,2026-04-18 13:53
ARTI,0,8105,9881683,BULLS,2026_03,2026-04-18 13:53
GNPWR,0,102200,21999996,BULLS,2026_03,2026-04-18 13:53
UKIM,0,102,2053621,BULLS,2026_03,2026-04-18 13:53
METAL,0,2801,9024711,BULLS,2026_03,2026-04-18 13:53
ROYAL,0,41,17249999,BULLS,2026_03,2026-04-18 13:53
UMPAS,0,503,19699184,BULLS,2026_03,2026-04-18 13:53
UNTAR,0,28711,29562129,BULLS,2026_03,2026-04-18 13:53
GOLDS,0,352220,192323946,BULLS,2026_03,2026-04-18 13:53
ERICO,0,14103,5214523,BULLS,2026_03,2026-04-18 13:53
UZEL,0,12615,26329793,BULLS,2026_03,2026-04-18 13:53
CLKHO,0,390980,26183651,BULLS,2026_03,2026-04-18 13:53
ESEMS,0,1076,11202091,BULLS,2026_03,2026-04-18 13:53
SALIX,0,45853,4949230,BULLS,2026_03,2026-04-18 13:53
AVHOL,0,1859,26047279,BULLS,2026_03,2026-04-18 13:53
DOKTA,0,24933,145872862,BULLS,2026_03,2026-04-18 13:53
ARTOG,0,57781,18578922,BULLS,2026_03,2026-04-18 13:53
ARAT,0,50147,39867975,BULLS,2026_03,2026-04-18 13:53
ARBUL,0,69230,15459297,BULLS,2026_03,2026-04-18 13:53
ASYAB,0,1755636,477899601,BULLS,2026_03,2026-04-18 13:53
MRTGG,0,20313,14339249,BULLS,2026_03,2026-04-18 13:53
XABDOV,0,5000,2295525,BULLS,2026_03,2026-04-18 13:53
HITIT,0,10262,4488204,BULLS,2026_03,2026-04-18 13:53
EGCEY,0,29059,19749798,BULLS,2026_03,2026-04-18 13:53
SKPLC,0,60469,13084995,BULLS,2026_03,2026-04-18 13:53
KPHOL,0,3022,4207498,BULLS,2026_03,2026-04-18 13:53
KRATL,0,97811,17800000,BULLS,2026_03,2026-04-18 13:53
EGCYH,0,169802,39900235,BULLS,2026_03,2026-04-18 13:53
FENIS,0,74076,26080019,BULLS,2026_03,2026-04-18 13:53
EGCYO,0,12969,21986285,BULLS,2026_03,2026-04-18 13:53
ATAC,0,284016,103398067,BULLS,2026_03,2026-04-18 13:53
BYSAN,0,37358,16552134,BULLS,2026_03,2026-04-18 13:53
SUMAS,0,2801,5434738,BULLS,2026_03,2026-04-18 13:53
TARAF,0,7803,5033275,BULLS,2026_03,2026-04-18 13:53
AKPAZ,0,19951,22488832,BULLS,2026_03,2026-04-18 13:53
ZPBDLF,0,1767,8240000,BULLS,2026_03,2026-04-18 13:53
ZPLIBF,0,4483,193280000,BULLS,2026_03,2026-04-18 13:53
CBSBO,0,86,14692447,BULLS,2026_03,2026-04-18 13:53
EGYO,0,71088,36676214,BULLS,2026_03,2026-04-18 13:53
FVORI,0,63040,17564673,BULLS,2026_03,2026-04-18 13:53
BMEKS,0,642062,114192339,BULLS,2026_03,2026-04-18 13:53
LIOYS,0,20996,31625013,BULLS,2026_03,2026-04-18 13:53
IYAHOV,0,0,1519576,BULLS,2026_03,2026-04-18 13:53
ANELT,0,72,43199817,BULLS,2026_03,2026-04-18 13:53
GEDIZ,0,42966,7163595,BULLS,2026_03,2026-04-18 13:53
PGSFQV,0,20000,4059391,BULLS,2026_03,2026-04-18 13:53
AKSEL,0,14367,7100000,BULLS,2026_03,2026-04-18 13:53
GENYH,0,59176,9999906,BULLS,2026_03,2026-04-18 13:53
APMDLF,0,1500,12300000,BULLS,2026_03,2026-04-18 13:53
MANGO,0,457379,37831688,BULLS,2026_03,2026-04-18 13:53
PPIETV,0,0,4462305,BULLS,2026_03,2026-04-18 13:53
PRTAS,0,24183,21405233,BULLS,2026_03,2026-04-18 13:53
TRNSK,0,78141,25616249,BULLS,2026_03,2026-04-18 13:53
ATPET,0,48166,11403497,BULLS,2026_03,2026-04-18 13:53
LATEK,-1,222005,39499512,BULLS,2026_03,2026-04-18 13:53
KSTUR,-5,523,3952560,BULLS,2026_03,2026-04-18 13:53
SASKTV,-19,9981,1732759,BULLS,2026_03,2026-04-18 13:53
MRSHL,-23,165,4212888,BULLS,2026_03,2026-04-18 13:53
ULIFTV,-42,49958,3835471,BULLS,2026_03,2026-04-18 13:53
INTEK,-181,711,5043584,BULLS,2026_03,2026-04-18 13:53
SARKY,-260,134446,999999671,BULLS,2026_03,2026-04-18 13:53
SODSN,-292,2176,45485261,BULLS,2026_03,2026-04-18 13:53
YAYLA,-310,21615,39874966,BULLS,2026_03,2026-04-18 13:53
BLCYT,-334,110475,49088907,BULLS,2026_03,2026-04-18 13:53
AYGAZ,-377,70038,98568807,BULLS,2026_03,2026-04-18 13:53
CASA,-500,17065,4894317,BULLS,2026_03,2026-04-18 13:53
MEDTR,-546,216278,24499999,BULLS,2026_03,2026-04-18 13:53
ETYAT,-572,6597,17737148,BULLS,2026_03,2026-04-18 13:53
TRCAS,-622,14942,206252869,BULLS,2026_03,2026-04-18 13:53
DERIM,-670,8033,40403770,BULLS,2026_03,2026-04-18 13:53
CMENT,-686,5201,56829666,BULLS,2026_03,2026-04-18 13:53
NUHCM,-786,3255,33164430,BULLS,2026_03,2026-04-18 13:53
KMPUR,-888,66173,132432524,BULLS,2026_03,2026-04-18 13:53
KLMSN,-991,15976,30881297,BULLS,2026_03,2026-04-18 13:53
MZHLD,-1080,16868,72215314,BULLS,2026_03,2026-04-18 13:53
BAKAB,-1090,8168,34985326,BULLS,2026_03,2026-04-18 13:53
GLCVY,-1102,781,26400000,BULLS,2026_03,2026-04-18 13:53
TABGD,-1168,5110,52499906,BULLS,2026_03,2026-04-18 13:53
DSTKF,-1185,19698,84533333,BULLS,2026_03,2026-04-18 13:53
AGESA,-1251,6920,35829553,BULLS,2026_03,2026-04-18 13:53
PRZMA,-1424,16941,61941150,BULLS,2026_03,2026-04-18 13:53
EGEEN,-1431,1044,1137161,BULLS,2026_03,2026-04-18 13:53
BRSAN,-1478,23173,35912460,BULLS,2026_03,2026-04-18 13:53
MAKIM,-1480,92769,42559998,BULLS,2026_03,2026-04-18 13:53
LOGO,-1550,10137,74328248,BULLS,2026_03,2026-04-18 13:53
KARTN,-1620,7234,72781126,BULLS,2026_03,2026-04-18 13:53
AKMGY,-1717,33556,21568998,BULLS,2026_03,2026-04-18 13:53
EKIZ,-1850,18952,8198720,BULLS,2026_03,2026-04-18 13:53
HATSN,-1898,45323,44299964,BULLS,2026_03,2026-04-18 13:53
DOGUB,-1936,950,19821566,BULLS,2026_03,2026-04-18 13:53
LYDYE,-1937,774006,1391287,BULLS,2026_03,2026-04-18 13:53
GLBMD,-2026,26456,28880500,BULLS,2026_03,2026-04-18 13:53
TMSN,-2141,47971,44449999,BULLS,2026_03,2026-04-18 13:53
VSNMD,-2163,43130,24000000,BULLS,2026_03,2026-04-18 13:53
PRKAB,-2253,74973,35225443,BULLS,2026_03,2026-04-18 13:53
MAGEN,-2412,180123,719512140,BULLS,2026_03,2026-04-18 13:53
MTRYO,-2486,79630,39900000,BULLS,2026_03,2026-04-18 13:53
DNISI,-2498,6871,59171727,BULLS,2026_03,2026-04-18 13:53
SKYMD,-2652,97155,52499981,BULLS,2026_03,2026-04-18 13:53
TARKM,-2741,2626,4999997,BULLS,2026_03,2026-04-18 13:53
SKYLP,-2886,42375,7159255,BULLS,2026_03,2026-04-18 13:53
HRKET,-2915,5351,24000000,BULLS,2026_03,2026-04-18 13:53
ALFAS,-3491,40207,84639559,BULLS,2026_03,2026-04-18 13:53
AKSUE,-3529,75510,56376184,BULLS,2026_03,2026-04-18 13:53
MSGYO,-3559,288771,169650150,BULLS,2026_03,2026-04-18 13:53
MMCAS,-3712,2719222,12394294,BULLS,2026_03,2026-04-18 13:53
BEYAZ,-3864,76806,42317352,BULLS,2026_03,2026-04-18 13:53
ERCB,-3980,699067,39113273,BULLS,2026_03,2026-04-18 13:53
BASGZ,-3992,62035,174999999,BULLS,2026_03,2026-04-18 13:53
RUBNS,-4028,175675,42377765,BULLS,2026_03,2026-04-18 13:53
SANFM,-4218,1024340,225029995,BULLS,2026_03,2026-04-18 13:53
OZKGY,-4302,1205014,363999945,BULLS,2026_03,2026-04-18 13:53
VERUS,-4472,789,34499937,BULLS,2026_03,2026-04-18 13:53
BFREN,-4541,24431,24586148,BULLS,2026_03,2026-04-18 13:53
DGGYO,-4821,8914,280709437,BULLS,2026_03,2026-04-18 13:53
ARDYZ,-4896,191530,279551557,BULLS,2026_03,2026-04-18 13:53
ECZYT,-4999,4671,45880511,BULLS,2026_03,2026-04-18 13:53
ZRGYO,-5092,12073,1173404997,BULLS,2026_03,2026-04-18 13:53
ASUZU,-5203,41929,41130807,BULLS,2026_03,2026-04-18 13:53
ORGE,-6127,28204,41839996,BULLS,2026_03,2026-04-18 13:53
BALSU,-6466,390679,278000000,BULLS,2026_03,2026-04-18 13:53
BVSAN,-6561,36945,13749998,BULLS,2026_03,2026-04-18 13:53
SUNTK,-6716,-940,145280000,BULLS,2026_03,2026-04-18 13:53
OYLUM,-6867,30345,80937367,BULLS,2026_03,2026-04-18 13:53
DOFER,-7501,64481,20172500,BULLS,2026_03,2026-04-18 13:53
EGGUB,-7692,906605,75862197,BULLS,2026_03,2026-04-18 13:53
AHGAZ,-8679,199424,659370871,BULLS,2026_03,2026-04-18 13:53
YGYO,-9000,749898,1310632851,BULLS,2026_03,2026-04-18 13:53
OZSUB,-9275,48737,44247402,BULLS,2026_03,2026-04-18 13:53
OFSYM,-9449,40960,22749998,BULLS,2026_03,2026-04-18 13:53
ISDMR,-9471,66585,147631816,BULLS,2026_03,2026-04-18 13:53
IHYAY,-9558,1790814,388124996,BULLS,2026_03,2026-04-18 13:53
INVES,-9900,1238,37480000,BULLS,2026_03,2026-04-18 13:53
ATAKP,-10429,329860,28224000,BULLS,2026_03,2026-04-18 13:53
VAKKO,-10454,13811,30788486,BULLS,2026_03,2026-04-18 13:53
GMTAS,-10482,796713,298687813,BULLS,2026_03,2026-04-18 13:53
ANGEN,-10967,94681,86440002,BULLS,2026_03,2026-04-18 13:53
BAHKM,-11354,12904,23289000,BULLS,2026_03,2026-04-18 13:53
NUGYO,-11531,79295,324943976,BULLS,2026_03,2026-04-18 13:53
VAKFA,-11695,158694,224999701,BULLS,2026_03,2026-04-18 13:53
BRKVY,-11817,59871,13618361,BULLS,2026_03,2026-04-18 13:53
SUWEN,-11865,71659,365687500,BULLS,2026_03,2026-04-18 13:53
GWIND,-12145,285786,179165491,BULLS,2026_03,2026-04-18 13:53
KLKIM,-12335,41082,138383655,BULLS,2026_03,2026-04-18 13:53
NETAS,-13388,35282,31783484,BULLS,2026_03,2026-04-18 13:53
PKENT,-13417,651,23766169,BULLS,2026_03,2026-04-18 13:53
TRHOL,-13762,115902,17583212,BULLS,2026_03,2026-04-18 13:53
DMSAS,-13980,110795,199994510,BULLS,2026_03,2026-04-18 13:53
BRKSN,-14873,53450,62639942,BULLS,2026_03,2026-04-18 13:53
ARASE,-15254,96635,49999991,BULLS,2026_03,2026-04-18 13:53
BRMEN,-15519,13831,57566555,BULLS,2026_03,2026-04-18 13:53
ULAS,-15977,62263,25200172,BULLS,2026_03,2026-04-18 13:53
KONKA,-16966,29382,89670000,BULLS,2026_03,2026-04-18 13:53
ERSU,-17149,88672,31755894,BULLS,2026_03,2026-04-18 13:53
GRSEL,-17639,22437,29650000,BULLS,2026_03,2026-04-18 13:53
GARFA,-17682,3654,138399778,BULLS,2026_03,2026-04-18 13:53
AKFIS,-17986,228953,66841328,BULLS,2026_03,2026-04-18 13:53
ENDAE,-18091,196992,123901910,BULLS,2026_03,2026-04-18 13:53
ATLAS,-18098,40709,59999865,BULLS,2026_03,2026-04-18 13:53
IZFAS,-18652,702439,156001658,BULLS,2026_03,2026-04-18 13:53
TURGG,-19624,54341,32042988,BULLS,2026_03,2026-04-18 13:53
SDTTR,-19641,3937,15990000,BULLS,2026_03,2026-04-18 13:53
KAPLM,-19781,31827,4571305,BULLS,2026_03,2026-04-18 13:53
GEREL,-20042,855894,219036379,BULLS,2026_03,2026-04-18 13:53
AYDEM,-20282,35865,130000000,BULLS,2026_03,2026-04-18 13:53
PLTUR,-20286,89650,49500000,BULLS,2026_03,2026-04-18 13:53
PNLSN,-20502,61883,34752383,BULLS,2026_03,2026-04-18 13:53
MAVI,-21621,92992,576779312,BULLS,2026_03,2026-04-18 13:53
GUBRF,-23331,208261,85403679,BULLS,2026_03,2026-04-18 13:53
SEKFK,-23654,63933,62311473,BULLS,2026_03,2026-04-18 13:53
BASCM,-25619,54533,49238593,BULLS,2026_03,2026-04-18 13:53
ENSRI,-26109,23,236333503,BULLS,2026_03,2026-04-18 13:53
GUNDG,-26151,57065,18968983,BULLS,2026_03,2026-04-18 13:53
GEDIK,-26418,38985,983076857,BULLS,2026_03,2026-04-18 13:53
JANTS,-27457,235820,207607465,BULLS,2026_03,2026-04-18 13:53
OZYSR,-28675,165963,40488000,BULLS,2026_03,2026-04-18 13:53
ADGYO,-29367,389711,379654333,BULLS,2026_03,2026-04-18 13:53
DUNYH,-29562,15783764,36443197,BULLS,2026_03,2026-04-18 13:53
KFEIN,-30606,83154,150306170,BULLS,2026_03,2026-04-18 13:53
GLYHO,-30795,1301383,1949290631,BULLS,2026_03,2026-04-18 13:53
UNLU,-31118,113481,102181558,BULLS,2026_03,2026-04-18 13:53
KRDMB,-31135,13638,118762110,BULLS,2026_03,2026-04-18 13:53
INVEO,-32738,280211,998999954,BULLS,2026_03,2026-04-18 13:53
MERKO,-32915,312372,101104700,BULLS,2026_03,2026-04-18 13:53
OBASE,-33146,145671,14924000,BULLS,2026_03,2026-04-18 13:53
SKTAS,-33705,934821,332865443,BULLS,2026_03,2026-04-18 13:53
CELHA,-35110,46218,146124225,BULLS,2026_03,2026-04-18 13:53
KZGYO,-35521,-23043,49999978,BULLS,2026_03,2026-04-18 13:53
SEYKM,-37425,130356,151040901,BULLS,2026_03,2026-04-18 13:53
ELITE,-37876,72974,44650000,BULLS,2026_03,2026-04-18 13:53
TSGYO,-38173,216880,266499982,BULLS,2026_03,2026-04-18 13:53
GESAN,-38690,176383,141759179,BULLS,2026_03,2026-04-18 13:53
EPLAS,-39697,168889,190491857,BULLS,2026_03,2026-04-18 13:53
DAGI,-40074,105138,175301274,BULLS,2026_03,2026-04-18 13:53
ALTNY,-40318,682492,399885115,BULLS,2026_03,2026-04-18 13:53
PRDGS,-42800,214242,110850000,BULLS,2026_03,2026-04-18 13:53
GEDZA,-43203,27866,42983624,BULLS,2026_03,2026-04-18 13:53
DESPC,-44854,20448,16023700,BULLS,2026_03,2026-04-18 13:53
SURGY,-46130,69437,44999990,BULLS,2026_03,2026-04-18 13:53
UFUK,-48193,39697181,46845974,BULLS,2026_03,2026-04-18 13:53
ISGSY,-48726,57175,47378729,BULLS,2026_03,2026-04-18 13:53
DOFRB,-48853,132803,45000000,BULLS,2026_03,2026-04-18 13:53
AKSGY,-49807,452029,1628451947,BULLS,2026_03,2026-04-18 13:53
KOTON,-50919,178045,136599922,BULLS,2026_03,2026-04-18 13:53
KNFRT,-51343,176982,131747000,BULLS,2026_03,2026-04-18 13:53
HUBVC,-52251,1029645,277189572,BULLS,2026_03,2026-04-18 13:53
IHGZT,-52297,56877983,570666228,BULLS,2026_03,2026-04-18 13:53
IHEVA,-53187,431927,291631239,BULLS,2026_03,2026-04-18 13:53
HEDEF,-56058,127415,562499930,BULLS,2026_03,2026-04-18 13:53
YGGYO,-59895,260057,240625741,BULLS,2026_03,2026-04-18 13:53
AKSA,-60080,1466804,1503650642,BULLS,2026_03,2026-04-18 13:53
IZMDC,-60855,307349,723225318,BULLS,2026_03,2026-04-18 13:53
MEMSA,-63000,1061782,160110709,BULLS,2026_03,2026-04-18 13:53
BMSTL,-64570,64010,74772261,BULLS,2026_03,2026-04-18 13:53
MARKA,-64866,56323,20802018,BULLS,2026_03,2026-04-18 13:53
BAYRK,-65773,129115,189751123,BULLS,2026_03,2026-04-18 13:53
OZATD,-65783,12567,13349988,BULLS,2026_03,2026-04-18 13:53
ECILC,-68187,612720,210589603,BULLS,2026_03,2026-04-18 13:53
ISSEN,-68931,653187,107417374,BULLS,2026_03,2026-04-18 13:53
NETCD,-69397,7634,40000000,BULLS,2026_03,2026-04-18 13:53
ALKLC,-71577,-277,45283467,BULLS,2026_03,2026-04-18 13:53
MARBL,-75769,117615,65226403,BULLS,2026_03,2026-04-18 13:53
AZTEK,-75908,32660,279000000,BULLS,2026_03,2026-04-18 13:53
GSDHO,-76605,1027592,999994969,BULLS,2026_03,2026-04-18 13:53
MOGAN,-78191,1192043,262635000,BULLS,2026_03,2026-04-18 13:53
BYDNR,-78693,5396655,22999984,BULLS,2026_03,2026-04-18 13:53
DMLKTG,-82200,129876,2494529047,BULLS,2026_03,2026-04-18 13:53
TEKTU,-82302,670530,195639311,BULLS,2026_03,2026-04-18 13:53
AGROT,-85739,539474,879999770,BULLS,2026_03,2026-04-18 13:53
AKENR,-86094,735096,385189246,BULLS,2026_03,2026-04-18 13:53
PCILT,-87056,19047,45014182,BULLS,2026_03,2026-04-18 13:53
HATEK,-89237,58916,62998947,BULLS,2026_03,2026-04-18 13:53
ADEL,-93779,78932,112043619,BULLS,2026_03,2026-04-18 13:53
BERA,-95554,161801,492027250,BULLS,2026_03,2026-04-18 13:53
ETILR,-95883,101046,156217454,BULLS,2026_03,2026-04-18 13:53
TCKRC,-104522,295116,70000000,BULLS,2026_03,2026-04-18 13:53
PGSUS,-106666,874742,295068869,BULLS,2026_03,2026-04-18 13:53
YYAPI,-117979,2404369,1705025550,BULLS,2026_03,2026-04-18 13:53
AHSGY,-129516,47561,184999889,BULLS,2026_03,2026-04-18 13:53
BIENY,-132225,317570,83144831,BULLS,2026_03,2026-04-18 13:53
DERHL,-139754,191346,197281316,BULLS,2026_03,2026-04-18 13:53
PNSUT,-145718,218283,128323851,BULLS,2026_03,2026-04-18 13:53
LYDHO,-149530,153370079,197140970,BULLS,2026_03,2026-04-18 13:53
TRILC,-150607,100410,118499496,BULLS,2026_03,2026-04-18 13:53
BUCIM,-159506,2090073,1292638065,BULLS,2026_03,2026-04-18 13:53
HLGYO,-167340,1329864,1075198517,BULLS,2026_03,2026-04-18 13:53
AKHAN,-169216,383337,54700000,BULLS,2026_03,2026-04-18 13:53
NATEN,-171361,798284,309374995,BULLS,2026_03,2026-04-18 13:53
REEDR,-176118,603001,632419525,BULLS,2026_03,2026-04-18 13:53
