hisse,fark,adet2,tks2,kurum,donem,yukleme
GZNMI,32997,78883,40949825,PUSULA,2026_03_01,2026-04-18 17:29
DOFRB,32940,54098,45000000,PUSULA,2026_03_01,2026-04-18 17:29
TKNSA,32417,75171,100485379,PUSULA,2026_03_01,2026-04-18 17:29
MCARD,32101,32101,18900000,PUSULA,2026_03_01,2026-04-18 17:29
MNDRS,31000,46457,222008082,PUSULA,2026_03_01,2026-04-18 17:29
ALKLC,30196,52767,45382467,PUSULA,2026_03_01,2026-04-18 17:29
ALBRK,30175,92571,1050739765,PUSULA,2026_03_01,2026-04-18 17:29
TNZTP,28881,116433,87499950,PUSULA,2026_03_01,2026-04-18 17:29
ARFYE,28773,439845,47000000,PUSULA,2026_03_01,2026-04-18 17:29
KAREL,27793,237642,329659497,PUSULA,2026_03_01,2026-04-18 17:29
EPLAS,25724,332239,190491857,PUSULA,2026_03_01,2026-04-18 17:29
CATES,25075,64875,33050000,PUSULA,2026_03_01,2026-04-18 17:29
AEFES,25061,319530,2028860053,PUSULA,2026_03_01,2026-04-18 17:29
EKGYO,24886,379170,1925107366,PUSULA,2026_03_01,2026-04-18 17:29
BINHO,23982,498965,488884380,PUSULA,2026_03_01,2026-04-18 17:29
SNGYO,23917,317908,3607173097,PUSULA,2026_03_01,2026-04-18 17:29
GWIND,22641,77532,179165491,PUSULA,2026_03_01,2026-04-18 17:29
YUNSA,21425,2315518,202164056,PUSULA,2026_03_01,2026-04-18 17:29
IHLGM,21287,1012449,986078000,PUSULA,2026_03_01,2026-04-18 17:29
HEKTS,20925,2917621,3946424642,PUSULA,2026_03_01,2026-04-18 17:29
PETUN,20449,222550,134673118,PUSULA,2026_03_01,2026-04-18 17:29
BSOKE,20334,1394335,458487038,PUSULA,2026_03_01,2026-04-18 17:29
VAKKO,20183,21698,30788486,PUSULA,2026_03_01,2026-04-18 17:29
EUPWR,19584,233456,199610525,PUSULA,2026_03_01,2026-04-18 17:29
DYOBY,19292,251346,186553687,PUSULA,2026_03_01,2026-04-18 17:29
RALYH,18989,32229,176370972,PUSULA,2026_03_01,2026-04-18 17:29
DENGE,18988,3861675,525284797,PUSULA,2026_03_01,2026-04-18 17:29
TCKRC,18964,45278,70000000,PUSULA,2026_03_01,2026-04-18 17:29
ALKA,18669,453970,330750000,PUSULA,2026_03_01,2026-04-18 17:29
KATMR,17225,1815031,1980989998,PUSULA,2026_03_01,2026-04-18 17:29
BIOEN,16811,109583,197983418,PUSULA,2026_03_01,2026-04-18 17:29
BLCYT,16014,175509,49088907,PUSULA,2026_03_01,2026-04-18 17:29
ULUFA,16006,384739,305269391,PUSULA,2026_03_01,2026-04-18 17:29
ELITE,15659,99213,44650000,PUSULA,2026_03_01,2026-04-18 17:29
PATEK,15343,374857,293081892,PUSULA,2026_03_01,2026-04-18 17:29
EKOS,13821,815144,307199852,PUSULA,2026_03_01,2026-04-18 17:29
GLCVY,13589,55242,26400000,PUSULA,2026_03_01,2026-04-18 17:29
YYAPI,13239,3498412,1705025550,PUSULA,2026_03_01,2026-04-18 17:29
SKYMD,13213,61974,52499981,PUSULA,2026_03_01,2026-04-18 17:29
REEDR,13089,553470,632419525,PUSULA,2026_03_01,2026-04-18 17:29
PPITMV,12955,12955,3472187,PUSULA,2026_03_01,2026-04-18 17:29
ATATP,12835,46040,18809999,PUSULA,2026_03_01,2026-04-18 17:29
SILVR,12692,417714,212818206,PUSULA,2026_03_01,2026-04-18 17:29
NTGAZ,12598,435090,276000000,PUSULA,2026_03_01,2026-04-18 17:29
SMART,11755,36151,29737499,PUSULA,2026_03_01,2026-04-18 17:29
CEOEM,11610,111808,22209658,PUSULA,2026_03_01,2026-04-18 17:29
ARCLK,11501,36308,170054765,PUSULA,2026_03_01,2026-04-18 17:29
SOKM,11319,104384,448708248,PUSULA,2026_03_01,2026-04-18 17:29
BURCE,10964,25259,44422390,PUSULA,2026_03_01,2026-04-18 17:29
RGYAS,9817,12027,105523000,PUSULA,2026_03_01,2026-04-18 17:29
AKSUE,9812,30443,56376184,PUSULA,2026_03_01,2026-04-18 17:29
BIGEN,9709,420582,115500000,PUSULA,2026_03_01,2026-04-18 17:29
SARKY,9333,52689,999999671,PUSULA,2026_03_01,2026-04-18 17:29
HALKB,8966,320664,6546422780,PUSULA,2026_03_01,2026-04-18 17:29
TRMET,8949,36468,174483588,PUSULA,2026_03_01,2026-04-18 17:29
ONRYT,8662,53538,19730000,PUSULA,2026_03_01,2026-04-18 17:29
AFYON,8280,103649,399992258,PUSULA,2026_03_01,2026-04-18 17:29
HOROZ,8254,11087,24599986,PUSULA,2026_03_01,2026-04-18 17:29
DARDL,7883,780962,1753442695,PUSULA,2026_03_01,2026-04-18 17:29
ARASE,7827,13377,49999991,PUSULA,2026_03_01,2026-04-18 17:29
OZSUB,7213,20368,42499126,PUSULA,2026_03_01,2026-04-18 17:29
ZERGY,7112,341717,156799985,PUSULA,2026_03_01,2026-04-18 17:29
TTRAK,6948,23022,24967158,PUSULA,2026_03_01,2026-04-18 17:29
ADGYO,6932,107705,379654333,PUSULA,2026_03_01,2026-04-18 17:29
OZRDN,6637,22774,57107579,PUSULA,2026_03_01,2026-04-18 17:29
GESAN,6434,94347,141759180,PUSULA,2026_03_01,2026-04-18 17:29
OSTIM,6230,350561,510004637,PUSULA,2026_03_01,2026-04-18 17:29
ICBCT,6103,79202,216761845,PUSULA,2026_03_01,2026-04-18 17:29
IDGYO,6001,26983,118909256,PUSULA,2026_03_01,2026-04-18 17:29
DERHL,5995,121329,197281316,PUSULA,2026_03_01,2026-04-18 17:29
SOKE,5987,84878,126999996,PUSULA,2026_03_01,2026-04-18 17:29
OYAKC,5974,152713,4656879379,PUSULA,2026_03_01,2026-04-18 17:29
TUKAS,5865,3991923,4499995929,PUSULA,2026_03_01,2026-04-18 17:29
ANGEN,5655,128097,86440002,PUSULA,2026_03_01,2026-04-18 17:29
CRFSA,5490,15281,18312793,PUSULA,2026_03_01,2026-04-18 17:29
AYDEM,5370,13444,130000000,PUSULA,2026_03_01,2026-04-18 17:29
GSDHO,5215,100407,999994969,PUSULA,2026_03_01,2026-04-18 17:29
TURGG,5039,13220,32042988,PUSULA,2026_03_01,2026-04-18 17:29
DUNYH,5018,52485,36443197,PUSULA,2026_03_01,2026-04-18 17:29
IZMDC,5000,321259,723225318,PUSULA,2026_03_01,2026-04-18 17:29
ERCB,4852,52488,39113273,PUSULA,2026_03_01,2026-04-18 17:29
BAHKM,4806,12249,23289000,PUSULA,2026_03_01,2026-04-18 17:29
TTKOM,4544,54617,524999999,PUSULA,2026_03_01,2026-04-18 17:29
ISMEN,4502,76146,467723147,PUSULA,2026_03_01,2026-04-18 17:29
GRNYO,4314,80895,37386059,PUSULA,2026_03_01,2026-04-18 17:29
NUGYO,4179,182025,324943976,PUSULA,2026_03_01,2026-04-18 17:29
VSNMD,4046,26530,24000000,PUSULA,2026_03_01,2026-04-18 17:29
GMTAS,3864,50042,298687813,PUSULA,2026_03_01,2026-04-18 17:29
ERSU,3808,16823,31755894,PUSULA,2026_03_01,2026-04-18 17:29
PKENT,3782,14350,23766169,PUSULA,2026_03_01,2026-04-18 17:29
SUNTK,3777,38088,145280000,PUSULA,2026_03_01,2026-04-18 17:29
CRDFA,3754,83587,74996857,PUSULA,2026_03_01,2026-04-18 17:29
PNSUT,3742,141614,128323851,PUSULA,2026_03_01,2026-04-18 17:29
MACKO,3600,40442,41500000,PUSULA,2026_03_01,2026-04-18 17:29
ARTMS,3574,43715,24199999,PUSULA,2026_03_01,2026-04-18 17:29
GMSTRF,3390,22421,74550000,PUSULA,2026_03_01,2026-04-18 17:29
FADE,3375,302789,42347497,PUSULA,2026_03_01,2026-04-18 17:29
GLYHO,3352,27085,1949290631,PUSULA,2026_03_01,2026-04-18 17:29
AGROT,3285,623937,843999770,PUSULA,2026_03_01,2026-04-18 17:29
GRSEL,3090,21416,29650000,PUSULA,2026_03_01,2026-04-18 17:29
EDIP,3088,6369,36468204,PUSULA,2026_03_01,2026-04-18 17:29
KERVN,3087,499144,588346973,PUSULA,2026_03_01,2026-04-18 17:29
FLAP,3077,153536,93599985,PUSULA,2026_03_01,2026-04-18 17:29
SEGMN,3002,5792,80999980,PUSULA,2026_03_01,2026-04-18 17:29
HUBVC,2985,621154,277189572,PUSULA,2026_03_01,2026-04-18 17:29
GLBMD,2801,17136,28880500,PUSULA,2026_03_01,2026-04-18 17:29
SEKUR,2786,159781,131457835,PUSULA,2026_03_01,2026-04-18 17:29
DURKN,2680,112189,42500000,PUSULA,2026_03_01,2026-04-18 17:29
DOFER,2628,12358,20172500,PUSULA,2026_03_01,2026-04-18 17:29
TKFEN,2565,29535,230848007,PUSULA,2026_03_01,2026-04-18 17:29
DOAS,2561,34145,97899975,PUSULA,2026_03_01,2026-04-18 17:29
FORTE,2499,18870,23999999,PUSULA,2026_03_01,2026-04-18 17:29
BIZIM,2375,33376,27601626,PUSULA,2026_03_01,2026-04-18 17:29
CELHA,2349,25342,146124228,PUSULA,2026_03_01,2026-04-18 17:29
ALKIM,2233,47395,182767821,PUSULA,2026_03_01,2026-04-18 17:29
KARTN,2111,22849,72781126,PUSULA,2026_03_01,2026-04-18 17:29
MGROS,2043,10061,96563555,PUSULA,2026_03_01,2026-04-18 17:29
SMRVA,1851,17536,28000000,PUSULA,2026_03_01,2026-04-18 17:29
KRGYO,1733,118194,275246747,PUSULA,2026_03_01,2026-04-18 17:29
AVPGY,1539,17183,99999990,PUSULA,2026_03_01,2026-04-18 17:29
IZINV,1487,7620,13540386,PUSULA,2026_03_01,2026-04-18 17:29
NATEN,1392,191506,309375000,PUSULA,2026_03_01,2026-04-18 17:29
CONSE,1379,375578,377854899,PUSULA,2026_03_01,2026-04-18 17:29
KLKIM,1374,46151,138383655,PUSULA,2026_03_01,2026-04-18 17:29
EFOR,1300,14254,670679994,PUSULA,2026_03_01,2026-04-18 17:29
PENTA,1274,85659,181070136,PUSULA,2026_03_01,2026-04-18 17:29
JANTS,1257,45580,207512786,PUSULA,2026_03_01,2026-04-18 17:29
DGGYO,1249,7805,280709437,PUSULA,2026_03_01,2026-04-18 17:29
DEVA,1140,12125,199971824,PUSULA,2026_03_01,2026-04-18 17:29
INDES,1126,144645,462749767,PUSULA,2026_03_01,2026-04-18 17:29
PRDGS,1115,27004,110850000,PUSULA,2026_03_01,2026-04-18 17:29
KTSKR,1096,31670,14691795,PUSULA,2026_03_01,2026-04-18 17:29
SANKO,1081,10223,37499197,PUSULA,2026_03_01,2026-04-18 17:29
UCAYM,1069,61804,60000000,PUSULA,2026_03_01,2026-04-18 17:29
ULUSE,1042,3124,24000000,PUSULA,2026_03_01,2026-04-18 17:29
NUHCM,1028,3736,33164430,PUSULA,2026_03_01,2026-04-18 17:29
MAGEN,1021,32955,719512140,PUSULA,2026_03_01,2026-04-18 17:29
TRGYO,1011,11136,251573369,PUSULA,2026_03_01,2026-04-18 17:29
OTKAR,1008,15744,33417145,PUSULA,2026_03_01,2026-04-18 17:29
INVEO,1000,64789,998999954,PUSULA,2026_03_01,2026-04-18 17:29
GOODY,902,214565,132804473,PUSULA,2026_03_01,2026-04-18 17:29
ISDMR,877,149890,147631816,PUSULA,2026_03_01,2026-04-18 17:29
AKSGY,834,269980,1628451947,PUSULA,2026_03_01,2026-04-18 17:29
AGESA,832,9197,35829553,PUSULA,2026_03_01,2026-04-18 17:29
BOBET,763,81350,113999998,PUSULA,2026_03_01,2026-04-18 17:29
NTHOL,729,14426,485479112,PUSULA,2026_03_01,2026-04-18 17:29
HTTBT,720,16055,82805422,PUSULA,2026_03_01,2026-04-18 17:29
OSMEN,617,61838,157750927,PUSULA,2026_03_01,2026-04-18 17:29
BRSAN,612,15877,35912460,PUSULA,2026_03_01,2026-04-18 17:29
TARKM,609,3590,4999997,PUSULA,2026_03_01,2026-04-18 17:29
SUWEN,607,23649,365687500,PUSULA,2026_03_01,2026-04-18 17:29
ULUUN,590,57915,290523352,PUSULA,2026_03_01,2026-04-18 17:29
TRCAS,582,46917,206252869,PUSULA,2026_03_01,2026-04-18 17:29
BJKAS,573,273225,1776089716,PUSULA,2026_03_01,2026-04-18 17:29
RUBNS,563,18787,42377765,PUSULA,2026_03_01,2026-04-18 17:29
ARMGD,559,1221,54996000,PUSULA,2026_03_01,2026-04-18 17:29
IHAAS,547,2927,56031248,PUSULA,2026_03_01,2026-04-18 17:29
KRSTL,496,12197,183664642,PUSULA,2026_03_01,2026-04-18 17:29
TRILC,493,69791,118499496,PUSULA,2026_03_01,2026-04-18 17:29
KORDS,482,16630,65421451,PUSULA,2026_03_01,2026-04-18 17:29
MTRKS,478,677106,43633165,PUSULA,2026_03_01,2026-04-18 17:29
GRTHO,475,22580,36745000,PUSULA,2026_03_01,2026-04-18 17:29
CEMZY,427,219633,124119970,PUSULA,2026_03_01,2026-04-18 17:29
BRISA,407,4473,31247472,PUSULA,2026_03_01,2026-04-18 17:29
AYGAZ,403,1172,98568807,PUSULA,2026_03_01,2026-04-18 17:29
BRYAT,383,5204,10264685,PUSULA,2026_03_01,2026-04-18 17:29
BINBN,334,4425,17000000,PUSULA,2026_03_01,2026-04-18 17:29
KRONT,324,7771,116892885,PUSULA,2026_03_01,2026-04-18 17:29
GOLTS,301,2883,12422783,PUSULA,2026_03_01,2026-04-18 17:29
KLRHO,298,733,341250000,PUSULA,2026_03_01,2026-04-18 17:29
AYES,279,78842,87572392,PUSULA,2026_03_01,2026-04-18 17:29
BAKAB,270,6340,34985326,PUSULA,2026_03_01,2026-04-18 17:29
BVSAN,264,8492,13749998,PUSULA,2026_03_01,2026-04-18 17:29
KIMMR,260,388,75000000,PUSULA,2026_03_01,2026-04-18 17:29
MSGYO,256,590729,169650150,PUSULA,2026_03_01,2026-04-18 17:29
VKING,255,18443,30932905,PUSULA,2026_03_01,2026-04-18 17:29
PNLSN,255,45892,34752383,PUSULA,2026_03_01,2026-04-18 17:29
ENSRI,245,12227,236333503,PUSULA,2026_03_01,2026-04-18 17:29
VERUS,239,2513,34499937,PUSULA,2026_03_01,2026-04-18 17:29
GEDIK,229,214818,983076857,PUSULA,2026_03_01,2026-04-18 17:29
INVES,221,288,37480000,PUSULA,2026_03_01,2026-04-18 17:29
CEMTS,212,157060,233425986,PUSULA,2026_03_01,2026-04-18 17:29
YEOTK,194,59520,160933198,PUSULA,2026_03_01,2026-04-18 17:29
BANVT,193,11020,36961044,PUSULA,2026_03_01,2026-04-18 17:29
CMBTN,189,1960,1023000,PUSULA,2026_03_01,2026-04-18 17:29
CASA,177,3270,4894317,PUSULA,2026_03_01,2026-04-18 17:29
YONGA,167,6849,7198435,PUSULA,2026_03_01,2026-04-18 17:29
COSMO,157,1208,6494091,PUSULA,2026_03_01,2026-04-18 17:29
KMPUR,156,60729,132432524,PUSULA,2026_03_01,2026-04-18 17:29
OFSYM,132,23182,22749998,PUSULA,2026_03_01,2026-04-18 17:29
ULAS,130,21705,25200172,PUSULA,2026_03_01,2026-04-18 17:29
YATAS,123,1899,94866488,PUSULA,2026_03_01,2026-04-18 17:29
BALAT,113,108382,13588195,PUSULA,2026_03_01,2026-04-18 17:29
TOASO,112,35529,120585077,PUSULA,2026_03_01,2026-04-18 17:29
PRKME,102,38771,53038641,PUSULA,2026_03_01,2026-04-18 17:29
SEYKM,100,484143,151040901,PUSULA,2026_03_01,2026-04-18 17:29
ECZYT,100,8507,45880511,PUSULA,2026_03_01,2026-04-18 17:29
BASGZ,100,3969,174999999,PUSULA,2026_03_01,2026-04-18 17:29
MEGAP,100,279616,234498757,PUSULA,2026_03_01,2026-04-18 17:29
DOGUB,99,228,19821566,PUSULA,2026_03_01,2026-04-18 17:29
OYAYO,92,33923,19999941,PUSULA,2026_03_01,2026-04-18 17:29
BRKVY,77,329493,13618361,PUSULA,2026_03_01,2026-04-18 17:29
OBASE,72,17438,14924000,PUSULA,2026_03_01,2026-04-18 17:29
MEDTR,71,3510,24499999,PUSULA,2026_03_01,2026-04-18 17:29
SAYAS,66,12014,42530887,PUSULA,2026_03_01,2026-04-18 17:29
LUKSK,61,4769,27257202,PUSULA,2026_03_01,2026-04-18 17:29
GARFA,55,7904,138399778,PUSULA,2026_03_01,2026-04-18 17:29
KOTON,55,47827,136599922,PUSULA,2026_03_01,2026-04-18 17:29
PRKAB,49,16860,35225443,PUSULA,2026_03_01,2026-04-18 17:29
SAMAT,46,600059,103183797,PUSULA,2026_03_01,2026-04-18 17:29
KLNMA,45,40095,91846864,PUSULA,2026_03_01,2026-04-18 17:29
HATSN,44,22817,44299964,PUSULA,2026_03_01,2026-04-18 17:29
SUMAS,40,2250,5434738,PUSULA,2026_03_01,2026-04-18 17:29
POLTK,38,175,1125000,PUSULA,2026_03_01,2026-04-18 17:29
FMIZP,32,643,3497641,PUSULA,2026_03_01,2026-04-18 17:29
YGGYO,32,123,240625741,PUSULA,2026_03_01,2026-04-18 17:29
ACSEL,30,3001,8589113,PUSULA,2026_03_01,2026-04-18 17:29
ETYAT,28,28479,17735341,PUSULA,2026_03_01,2026-04-18 17:29
BURVA,28,349,4723271,PUSULA,2026_03_01,2026-04-18 17:29
CLEBI,25,1482,5490178,PUSULA,2026_03_01,2026-04-18 17:29
QNBFK,20,6909,843137646,PUSULA,2026_03_01,2026-04-18 17:29
SANEL,19,19290,18112451,PUSULA,2026_03_01,2026-04-18 17:29
TGSAS,16,707,12348294,PUSULA,2026_03_01,2026-04-18 17:29
ALCAR,15,453,1721735,PUSULA,2026_03_01,2026-04-18 17:29
INTEK,15,846,5043584,PUSULA,2026_03_01,2026-04-18 17:29
PSDTC,14,16206,6599991,PUSULA,2026_03_01,2026-04-18 17:29
NETAS,13,6831,31783484,PUSULA,2026_03_01,2026-04-18 17:29
SONME,13,2667,4349319,PUSULA,2026_03_01,2026-04-18 17:29
ASUZU,12,25197,41130807,PUSULA,2026_03_01,2026-04-18 17:29
KONYA,12,360,1646416,PUSULA,2026_03_01,2026-04-18 17:29
BIGTK,6,1826,23834373,PUSULA,2026_03_01,2026-04-18 17:29
UFUK,5,4407,46845974,PUSULA,2026_03_01,2026-04-18 17:29
EMNIS,4,4878,3429235,PUSULA,2026_03_01,2026-04-18 17:29
IHYAY,3,573645,388124996,PUSULA,2026_03_01,2026-04-18 17:29
MRSHL,3,677,4212888,PUSULA,2026_03_01,2026-04-18 17:29
MAKIM,3,9168,42559998,PUSULA,2026_03_01,2026-04-18 17:29
KSTUR,3,82,3952560,PUSULA,2026_03_01,2026-04-18 17:29
KUVVA,2,6790,24204585,PUSULA,2026_03_01,2026-04-18 17:29
ZEDUR,1,190067,69899992,PUSULA,2026_03_01,2026-04-18 17:29
LKMNH,1,749410,163262533,PUSULA,2026_03_01,2026-04-18 17:29
DMSAS,1,127796,199994510,PUSULA,2026_03_01,2026-04-18 17:29
TBORG,0,5043,59392160,PUSULA,2026_03_01,2026-04-18 17:29
ARTI,0,101,9881683,PUSULA,2026_03_01,2026-04-18 17:29
KRVGD,0,56884,596159766,PUSULA,2026_03_01,2026-04-18 17:29
ANELE,0,43627,151405542,PUSULA,2026_03_01,2026-04-18 17:29
ARTOG,0,1,18578922,PUSULA,2026_03_01,2026-04-18 17:29
ANELT,0,1,43199817,PUSULA,2026_03_01,2026-04-18 17:29
KUTPO,0,12309,10524430,PUSULA,2026_03_01,2026-04-18 17:29
AKPAZ,0,35619,22488832,PUSULA,2026_03_01,2026-04-18 17:29
LATEK,0,12001,39499512,PUSULA,2026_03_01,2026-04-18 17:29
LIOYS,0,7250,31625013,PUSULA,2026_03_01,2026-04-18 17:29
IHEVA,0,1130650,291631239,PUSULA,2026_03_01,2026-04-18 17:29
BASCM,0,1181,49238593,PUSULA,2026_03_01,2026-04-18 17:29
DGNMO,0,84595,327634635,PUSULA,2026_03_01,2026-04-18 17:29
DMISH,0,5,41526838,PUSULA,2026_03_01,2026-04-18 17:29
TRNSK,0,1000,25616249,PUSULA,2026_03_01,2026-04-18 17:29
PRTAS,0,0,21405233,PUSULA,2026_03_01,2026-04-18 17:29
FENIS,0,1,26080019,PUSULA,2026_03_01,2026-04-18 17:29
ASYAB,0,112752,477899601,PUSULA,2026_03_01,2026-04-18 17:29
AKSEL,0,1,7100000,PUSULA,2026_03_01,2026-04-18 17:29
QNBTR,0,25776,2571745911,PUSULA,2026_03_01,2026-04-18 17:29
TUMTK,0,8070,76370187,PUSULA,2026_03_01,2026-04-18 17:29
BYSAN,0,18373,16552134,PUSULA,2026_03_01,2026-04-18 17:29
ATAC,0,66667,103398067,PUSULA,2026_03_01,2026-04-18 17:29
MEMSA,0,14507,160110709,PUSULA,2026_03_01,2026-04-18 17:29
FVORI,0,18039,17564673,PUSULA,2026_03_01,2026-04-18 17:29
RODRG,0,63334,16822352,PUSULA,2026_03_01,2026-04-18 17:29
UKIM,0,5000,2053621,PUSULA,2026_03_01,2026-04-18 17:29
ATAGY,0,11903,45670114,PUSULA,2026_03_01,2026-04-18 17:29
GATEG,0,3227,10570341,PUSULA,2026_03_01,2026-04-18 17:29
ATAKP,0,18959,28224000,PUSULA,2026_03_01,2026-04-18 17:29
UMPAS,0,64227,19467894,PUSULA,2026_03_01,2026-04-18 17:29
UNTAR,0,10350,29562129,PUSULA,2026_03_01,2026-04-18 17:29
GEDIZ,0,5000,7163595,PUSULA,2026_03_01,2026-04-18 17:29
SALIX,0,2,4949230,PUSULA,2026_03_01,2026-04-18 17:29
